車種名,モデル,グレード,支払総額,年式,走行距離,修復歴,ミッション,排気量,取得日時,取得日,取得時刻,ソースURL,車両URL
RC,情報なし,350 Fスポーツ TRDエアロ&マフラー　角型3眼LED　BSM,543.9万円,2019(R01),0.2万km,なし,フロアMTモード付8AT,3500CC,2025-08-08T23:30:56.396431,2025-08-08,23:30:56,https://www.carsensor.net/usedcar/index.html?STID=CS210610&AR=&BRDC=&CARC=LE_S015&NINTEI=&CSHOSHO=,https://www.carsensor.net/usedcar/detail/AU6453120069/index.html
RC,情報なし,350 サンルーフ黒革OP衝突軽減メーカーナビTV,238.7万円,2015(H27),2.8万km,なし,フロアMTモード付8AT,3500CC,2025-08-08T23:30:56.398976,2025-08-08,23:30:56,https://www.carsensor.net/usedcar/index.html?STID=CS210610&AR=&BRDC=&CARC=LE_S015&NINTEI=&CSHOSHO=,https://www.carsensor.net/usedcar/detail/AU6473605452/index.html
RC,情報なし,300h Fスポーツ LEDヘッドライト　19インチアルミホイール　クルコン　Bカメラ　パワーシート　シートH　シートベンチレーション　ナビ　TV　マークレビンソン　ETC　ステアリングヒーター　革シート,341.9万円,2015(H27),0.6万km,なし,フロアMTモード付CVT,2500CC,2025-08-08T23:30:56.401958,2025-08-08,23:30:56,https://www.carsensor.net/usedcar/index.html?STID=CS210610&AR=&BRDC=&CARC=LE_S015&NINTEI=&CSHOSHO=,https://www.carsensor.net/usedcar/detail/AU6455685952/index.html
RC,情報なし,300h ナビ Bカメラ 革シート ドラレコ,264.8万円,2015(H27),5.2万km,なし,フロアMTモード付CVT,3500CC,2025-08-08T23:30:56.404819,2025-08-08,23:30:56,https://www.carsensor.net/usedcar/index.html?STID=CS210610&AR=&BRDC=&CARC=LE_S015&NINTEI=&CSHOSHO=,https://www.carsensor.net/usedcar/detail/AU6351291874/index.html
RC,情報なし,300h Fスポーツ プリクラッシュ　クリアランスソナー　赤革　パワーシート　シートベンチレーション　純正ナビ　バックカメラ　LEDヘッド　レーダークルーズ　革巻きステアリング　パドルシフト　純正19インチAW　禁煙車,229.9万円,2015(H27),7.4万km,なし,フロアMTモード付CVT,2500CC,2025-08-08T23:30:56.407554,2025-08-08,23:30:56,https://www.carsensor.net/usedcar/index.html?STID=CS210610&AR=&BRDC=&CARC=LE_S015&NINTEI=&CSHOSHO=,https://www.carsensor.net/usedcar/detail/AU6274260173/index.html
RC,情報なし,300h Fスポーツ 電動白革温冷席 オレンジキャリパー ACC,399.8万円,2019(R01),3.2万km,なし,フロアMTモード付CVT,2500CC,2025-08-08T23:30:56.410315,2025-08-08,23:30:56,https://www.carsensor.net/usedcar/index.html?STID=CS210610&AR=&BRDC=&CARC=LE_S015&NINTEI=&CSHOSHO=,https://www.carsensor.net/usedcar/detail/AU6429059039/index.html
RC,情報なし,300h Fスポーツ メーカーナビ バックカメラ,285.9万円,2015(H27),3.2万km,なし,フロアMTモード付CVT,2500CC,2025-08-08T23:30:56.413037,2025-08-08,23:30:56,https://www.carsensor.net/usedcar/index.html?STID=CS210610&AR=&BRDC=&CARC=LE_S015&NINTEI=&CSHOSHO=,https://www.carsensor.net/usedcar/detail/AU6319908966/index.html
RC,情報なし,300h 純正ナビ 車高調 社外マフラー 純正17AW,269.8万円,2017(H29),5.1万km,なし,フロアMTモード付CVT,2500CC,2025-08-08T23:30:56.415667,2025-08-08,23:30:56,https://www.carsensor.net/usedcar/index.html?STID=CS210610&AR=&BRDC=&CARC=LE_S015&NINTEI=&CSHOSHO=,https://www.carsensor.net/usedcar/detail/AU6389630365/index.html
RC,情報なし,300 バージョンL 後期型/ダークローズ内装,286.1万円,2019(H31),11万km,なし,フロアMTモード付8AT,2000CC,2025-08-08T23:30:56.418432,2025-08-08,23:30:56,https://www.carsensor.net/usedcar/index.html?STID=CS210610&AR=&BRDC=&CARC=LE_S015&NINTEI=&CSHOSHO=,https://www.carsensor.net/usedcar/detail/AU6418802728/index.html
RC,情報なし,350 バージョンL 全国3年保証付 サンルーフ オーカー本革,419.2万円,2019(H31),3万km,なし,フロア8AT,3500CC,2025-08-08T23:30:56.421122,2025-08-08,23:30:56,https://www.carsensor.net/usedcar/index.html?STID=CS210610&AR=&BRDC=&CARC=LE_S015&NINTEI=&CSHOSHO=,https://www.carsensor.net/usedcar/detail/AU6386264511/index.html
